instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr,time_of_day,weather_category
8782,2012-01-06,1,1,1,0,5,1,1,0.46,0.4545,0.36,0.2239,20,456,476,17.0,Afternoon,Clear/Partly Cloudy
8783,2012-01-06,1,1,1,0,5,1,1,0.5,0.4848,0.29,0.2537,28,391,419,18.0,Evening,Clear/Partly Cloudy
8784,2012-01-06,1,1,1,0,5,1,1,0.46,0.4545,0.33,0.2836,11,261,272,19.0,Evening,Clear/Partly Cloudy
8785,2012-01-06,1,1,1,0,5,1,1,0.42,0.4242,0.41,0.194,14,163,177,20.0,Evening,Clear/Partly Cloudy
8786,2012-01-06,1,1,1,0,5,1,1,0.4,0.4091,0.43,0.2239,17,137,154,21.0,Evening,Clear/Partly Cloudy
8787,2012-01-06,1,1,1,0,5,1,1,0.36,0.3485,0.5,0.194,12,123,135,22.0,Night,Clear/Partly Cloudy
8788,2012-01-06,1,1,1,0,5,1,1,0.36,0.3788,0.5,0.0,13,88,101,23.0,Night,Clear/Partly Cloudy
8789,2012-01-07,1,1,1,0,6,0,1,0.36,0.3485,0.5,0.1642,2,77,79,0.0,Night,Clear/Partly Cloudy
8790,2012-01-07,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,6,56,62,1.0,Night,Clear/Partly Cloudy
8791,2012-01-07,1,1,1,0,6,0,1,0.36,0.3636,0.5,0.1045,2,36,38,2.0,Night,Clear/Partly Cloudy
8792,2012-01-07,1,1,1,0,6,0,1,0.32,0.3333,0.57,0.1045,1,19,20,3.0,Night,Clear/Partly Cloudy
8793,2012-01-07,1,1,1,0,6,0,1,0.32,0.3333,0.57,0.0896,1,9,10,4.0,Night,Clear/Partly Cloudy
8794,2012-01-07,1,1,1,0,6,0,1,0.26,0.2727,0.75,0.1045,2,7,9,5.0,Morning,Clear/Partly Cloudy
8795,2012-01-07,1,1,1,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7,6.0,Morning,Clear/Partly Cloudy
8796,2012-01-07,1,1,1,0,6,0,1,0.22,0.2273,0.87,0.194,0,20,20,7.0,Morning,Clear/Partly Cloudy
8797,2012-01-07,1,1,1,0,6,0,1,0.24,0.2576,0.75,0.1045,0,64,64,8.0,Morning,Clear/Partly Cloudy
8798,2012-01-07,1,1,1,0,6,0,1,0.22,0.2273,0.8,0.1343,14,116,130,9.0,Morning,Clear/Partly Cloudy
8799,2012-01-07,1,1,1,0,6,0,1,0.28,0.303,0.75,0.0896,43,160,203,10.0,Morning,Clear/Partly Cloudy
8800,2012-01-07,1,1,1,0,6,0,1,0.34,0.3182,0.57,0.2239,74,250,324,11.0,Morning,Clear/Partly Cloudy
8801,2012-01-07,1,1,1,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376,12.0,Afternoon,Clear/Partly Cloudy
8802,2012-01-07,1,1,1,0,6,0,1,0.44,0.4394,0.44,0.194,149,296,445,13.0,Afternoon,Clear/Partly Cloudy
8803,2012-01-07,1,1,1,0,6,0,1,0.5,0.4848,0.42,0.2836,156,356,512,14.0,Afternoon,Clear/Partly Cloudy
8804,2012-01-07,1,1,1,0,6,0,1,0.58,0.5455,0.37,0.2985,132,317,449,15.0,Afternoon,Clear/Partly Cloudy
8805,2012-01-07,1,1,1,0,6,0,2,0.56,0.5303,0.37,0.2836,133,268,401,16.0,Afternoon,Mist/Cloudy
8806,2012-01-07,1,1,1,0,6,0,2,0.54,0.5152,0.43,0.1343,87,235,322,17.0,Afternoon,Mist/Cloudy
8807,2012-01-07,1,1,1,0,6,0,1,0.54,0.5152,0.45,0.1343,49,248,297,18.0,Evening,Clear/Partly Cloudy
8808,2012-01-07,1,1,1,0,6,0,1,0.52,0.5,0.42,0.1045,44,171,215,19.0,Evening,Clear/Partly Cloudy
8809,2012-01-07,1,1,1,0,6,0,1,0.5,0.4848,0.39,0.2537,21,149,170,20.0,Evening,Clear/Partly Cloudy
8810,2012-01-07,1,1,1,0,6,0,1,0.44,0.4394,0.44,0.2239,22,118,140,21.0,Evening,Clear/Partly Cloudy
8811,2012-01-07,1,1,1,0,6,0,1,0.44,0.4394,0.38,0.2537,16,93,109,22.0,Night,Clear/Partly Cloudy
8812,2012-01-07,1,1,1,0,6,0,1,0.42,0.4242,0.38,0.2239,16,103,119,23.0,Night,Clear/Partly Cloudy
8813,2012-01-08,1,1,1,0,0,0,1,0.38,0.3939,0.4,0.2836,14,77,91,0.0,Night,Clear/Partly Cloudy
8814,2012-01-08,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.194,10,62,72,1.0,Night,Clear/Partly Cloudy
8815,2012-01-08,1,1,1,0,0,0,1,0.36,0.3333,0.37,0.2836,10,57,67,2.0,Night,Clear/Partly Cloudy
8816,2012-01-08,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.1343,6,26,32,3.0,Night,Clear/Partly Cloudy
8817,2012-01-08,1,1,1,0,0,0,1,0.32,0.303,0.49,0.2537,2,4,6,4.0,Night,Clear/Partly Cloudy
8818,2012-01-08,1,1,1,0,0,0,2,0.32,0.3333,0.49,0.1045,0,2,2,5.0,Morning,Mist/Cloudy
8819,2012-01-08,1,1,1,0,0,0,2,0.3,0.3333,0.52,0.0,0,2,2,6.0,Morning,Mist/Cloudy
8820,2012-01-08,1,1,1,0,0,0,2,0.3,0.3333,0.52,0.0,1,23,24,7.0,Morning,Mist/Cloudy
8821,2012-01-08,1,1,1,0,0,0,1,0.3,0.303,0.52,0.1343,4,53,57,8.0,Morning,Clear/Partly Cloudy
8822,2012-01-08,1,1,1,0,0,0,1,0.32,0.3333,0.53,0.1343,23,102,125,9.0,Morning,Clear/Partly Cloudy
8823,2012-01-08,1,1,1,0,0,0,1,0.34,0.3333,0.49,0.1642,27,181,208,10.0,Morning,Clear/Partly Cloudy
8824,2012-01-08,1,1,1,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201,256,11.0,Morning,Clear/Partly Cloudy
8825,2012-01-08,1,1,1,0,0,0,1,0.38,0.3939,0.43,0.2239,78,273,351,12.0,Afternoon,Clear/Partly Cloudy
8826,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.37,0.2985,77,266,343,13.0,Afternoon,Clear/Partly Cloudy
8827,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.4,0.194,75,253,328,14.0,Afternoon,Clear/Partly Cloudy
8828,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.37,0.2836,89,241,330,15.0,Afternoon,Clear/Partly Cloudy
8829,2012-01-08,1,1,1,0,0,0,1,0.4,0.4091,0.37,0.2985,58,256,314,16.0,Afternoon,Clear/Partly Cloudy
8830,2012-01-08,1,1,1,0,0,0,1,0.38,0.3939,0.4,0.2239,22,197,219,17.0,Afternoon,Clear/Partly Cloudy
8831,2012-01-08,1,1,1,0,0,0,1,0.34,0.3182,0.46,0.2239,19,162,181,18.0,Evening,Clear/Partly Cloudy
8832,2012-01-08,1,1,1,0,0,0,1,0.32,0.3182,0.49,0.194,8,104,112,19.0,Evening,Clear/Partly Cloudy
8833,2012-01-08,1,1,1,0,0,0,1,0.3,0.303,0.52,0.1642,7,119,126,20.0,Evening,Clear/Partly Cloudy
8834,2012-01-08,1,1,1,0,0,0,1,0.28,0.2727,0.56,0.2239,10,81,91,21.0,Evening,Clear/Partly Cloudy
8835,2012-01-08,1,1,1,0,0,0,1,0.26,0.2727,0.6,0.1045,4,54,58,22.0,Night,Clear/Partly Cloudy
8836,2012-01-08,1,1,1,0,0,0,1,0.26,0.2424,0.56,0.2537,0,30,30,23.0,Night,Clear/Partly Cloudy
8837,2012-01-09,1,1,1,0,1,1,1,0.24,0.2273,0.6,0.2239,3,12,15,0.0,Night,Clear/Partly Cloudy
8838,2012-01-09,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4,5,1.0,Night,Clear/Partly Cloudy
8839,2012-01-09,1,1,1,0,1,1,1,0.24,0.2424,0.56,0.1343,2,3,5,2.0,Night,Clear/Partly Cloudy
8840,2012-01-09,1,1,1,0,1,1,1,0.24,0.2424,0.52,0.1642,0,3,3,3.0,Night,Clear/Partly Cloudy
8841,2012-01-09,1,1,1,0,1,1,1,0.22,0.2424,0.64,0.1045,0,4,4,4.0,Night,Clear/Partly Cloudy
8842,2012-01-09,1,1,1,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21,5.0,Morning,Mist/Cloudy
8843,2012-01-09,1,1,1,0,1,1,2,0.22,0.2273,0.6,0.1343,3,85,88,6.0,Morning,Mist/Cloudy
8844,2012-01-09,1,1,1,0,1,1,2,0.22,0.2424,0.6,0.1045,1,239,240,7.0,Morning,Mist/Cloudy
8845,2012-01-09,1,1,1,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,8.0,Morning,Mist/Cloudy
8846,2012-01-09,1,1,1,0,1,1,2,0.22,0.2727,0.64,0.0,9,188,197,9.0,Morning,Mist/Cloudy
8847,2012-01-09,1,1,1,0,1,1,1,0.24,0.2879,0.6,0.0,13,95,108,10.0,Morning,Clear/Partly Cloudy
8848,2012-01-09,1,1,1,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,11.0,Morning,Mist/Cloudy
8849,2012-01-09,1,1,1,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,12.0,Afternoon,Mist/Cloudy
8850,2012-01-09,1,1,1,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,13.0,Afternoon,Mist/Cloudy
8851,2012-01-09,1,1,1,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,14.0,Afternoon,Light Rain/Snow
8852,2012-01-09,1,1,1,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,15.0,Afternoon,Light Rain/Snow
8853,2012-01-09,1,1,1,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,16.0,Afternoon,Light Rain/Snow
8854,2012-01-09,1,1,1,0,1,1,3,0.22,0.2727,0.87,0.0,5,147,152,17.0,Afternoon,Light Rain/Snow
8855,2012-01-09,1,1,1,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,18.0,Evening,Heavy Rain/Snow
8856,2012-01-09,1,1,1,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,19.0,Evening,Light Rain/Snow
8857,2012-01-09,1,1,1,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,20.0,Evening,Mist/Cloudy
8858,2012-01-09,1,1,1,0,1,1,2,0.2,0.2576,0.93,0.0,1,78,79,21.0,Evening,Mist/Cloudy
8859,2012-01-09,1,1,1,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,22.0,Night,Mist/Cloudy
8860,2012-01-09,1,1,1,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,23.0,Night,Mist/Cloudy
8861,2012-01-10,1,1,1,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,0.0,Night,Mist/Cloudy
8862,2012-01-10,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,1.0,Night,Mist/Cloudy
8863,2012-01-10,1,1,1,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,2.0,Night,Mist/Cloudy
8864,2012-01-10,1,1,1,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,4.0,Night,Mist/Cloudy
8865,2012-01-10,1,1,1,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,5.0,Morning,Clear/Partly Cloudy
8866,2012-01-10,1,1,1,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,6.0,Morning,Mist/Cloudy
8867,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,7.0,Morning,Mist/Cloudy
8868,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,6,465,471,8.0,Morning,Mist/Cloudy
8869,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,11,184,195,9.0,Morning,Mist/Cloudy
8870,2012-01-10,1,1,1,0,2,1,2,0.18,0.197,0.93,0.1642,3,80,83,10.0,Morning,Mist/Cloudy
8871,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101,11.0,Morning,Clear/Partly Cloudy
8872,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140,12.0,Afternoon,Clear/Partly Cloudy
8873,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,13.0,Afternoon,Clear/Partly Cloudy
8874,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106,14.0,Afternoon,Clear/Partly Cloudy
8875,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2985,17,119,136,15.0,Afternoon,Clear/Partly Cloudy
8876,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.3582,15,225,240,16.0,Afternoon,Clear/Partly Cloudy
8877,2012-01-10,1,1,1,0,2,1,1,0.42,0.4242,0.38,0.2537,14,446,460,17.0,Afternoon,Clear/Partly Cloudy
8878,2012-01-10,1,1,1,0,2,1,1,0.4,0.4091,0.4,0.1045,13,372,385,18.0,Evening,Clear/Partly Cloudy
8879,2012-01-10,1,1,1,0,2,1,1,0.38,0.3939,0.46,0.1045,11,270,281,19.0,Evening,Clear/Partly Cloudy
8880,2012-01-10,1,1,1,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200,20.0,Evening,Clear/Partly Cloudy
8881,2012-01-10,1,1,1,0,2,1,1,0.32,0.3333,0.66,0.0896,7,109,116,21.0,Evening,Clear/Partly Cloudy
8882,2012-01-10,1,1,1,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114,22.0,Night,Clear/Partly Cloudy
8883,2012-01-10,1,1,1,0,2,1,1,0.26,0.2727,0.81,0.1045,3,38,41,23.0,Night,Clear/Partly Cloudy
8884,2012-01-11,1,1,1,0,3,1,1,0.26,0.303,0.81,0.0,2,26,28,0.0,Night,Clear/Partly Cloudy
8885,2012-01-11,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7,1.0,Night,Clear/Partly Cloudy
8886,2012-01-11,1,1,1,0,3,1,1,0.2,0.2121,0.85,0.1642,0,5,5,2.0,Night,Clear/Partly Cloudy
8887,2012-01-11,1,1,1,0,3,1,1,0.22,0.2727,0.8,0.0,0,4,4,3.0,Night,Clear/Partly Cloudy
8888,2012-01-11,1,1,1,0,3,1,1,0.2,0.2121,0.8,0.1343,0,2,2,4.0,Night,Clear/Partly Cloudy
8889,2012-01-11,1,1,1,0,3,1,1,0.2,0.2121,0.8,0.1343,0,22,22,5.0,Morning,Clear/Partly Cloudy
8890,2012-01-11,1,1,1,0,3,1,1,0.2,0.2121,0.86,0.1343,2,72,74,6.0,Morning,Clear/Partly Cloudy
8891,2012-01-11,1,1,1,0,3,1,1,0.2,0.2121,0.8,0.1343,9,247,256,7.0,Morning,Clear/Partly Cloudy
8892,2012-01-11,1,1,1,0,3,1,1,0.2,0.2273,0.82,0.1045,11,488,499,8.0,Morning,Clear/Partly Cloudy
8893,2012-01-11,1,1,1,0,3,1,2,0.2,0.2121,0.86,0.1343,7,218,225,9.0,Morning,Mist/Cloudy
8894,2012-01-11,1,1,1,0,3,1,2,0.24,0.2424,0.87,0.1343,13,84,97,10.0,Morning,Mist/Cloudy
8895,2012-01-11,1,1,1,0,3,1,2,0.26,0.2879,0.87,0.0896,9,90,99,11.0,Morning,Mist/Cloudy
8896,2012-01-11,1,1,1,0,3,1,3,0.3,0.3333,0.81,0.0,4,51,55,12.0,Afternoon,Light Rain/Snow
8897,2012-01-11,1,1,1,0,3,1,3,0.32,0.3485,0.76,0.0,8,57,65,13.0,Afternoon,Light Rain/Snow
8898,2012-01-11,1,1,1,0,3,1,3,0.32,0.3333,0.81,0.1045,3,70,73,14.0,Afternoon,Light Rain/Snow
8899,2012-01-11,1,1,1,0,3,1,2,0.34,0.3485,0.87,0.0896,6,73,79,15.0,Afternoon,Mist/Cloudy
8900,2012-01-11,1,1,1,0,3,1,2,0.34,0.3182,0.87,0.2537,6,112,118,16.0,Afternoon,Mist/Cloudy
8901,2012-01-11,1,1,1,0,3,1,3,0.34,0.3182,0.87,0.2239,6,128,134,17.0,Afternoon,Light Rain/Snow
8902,2012-01-11,1,1,1,0,3,1,3,0.34,0.3333,0.87,0.194,2,96,98,18.0,Evening,Light Rain/Snow
8903,2012-01-11,1,1,1,0,3,1,3,0.32,0.303,0.93,0.2239,1,92,93,19.0,Evening,Light Rain/Snow
8904,2012-01-11,1,1,1,0,3,1,3,0.32,0.3182,0.93,0.1642,2,55,57,20.0,Evening,Light Rain/Snow
8905,2012-01-11,1,1,1,0,3,1,3,0.34,0.3182,0.87,0.2239,0,29,29,21.0,Evening,Light Rain/Snow
8906,2012-01-11,1,1,1,0,3,1,3,0.34,0.3333,0.87,0.194,0,49,49,22.0,Night,Light Rain/Snow
8907,2012-01-11,1,1,1,0,3,1,3,0.34,0.3182,0.87,0.2239,0,9,9,23.0,Night,Light Rain/Snow
8908,2012-01-12,1,1,1,0,4,1,3,0.34,0.3333,0.93,0.194,0,3,3,0.0,Night,Light Rain/Snow
8909,2012-01-12,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,0,3,3,1.0,Night,Light Rain/Snow
8910,2012-01-12,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.2537,1,1,2,2.0,Night,Light Rain/Snow
8911,2012-01-12,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.2537,0,3,3,3.0,Night,Light Rain/Snow
8912,2012-01-12,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,0,2,2,4.0,Night,Light Rain/Snow
8913,2012-01-12,1,1,1,0,4,1,3,0.34,0.3485,0.93,0.0896,0,16,16,5.0,Morning,Light Rain/Snow
8914,2012-01-12,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.1343,1,88,89,6.0,Morning,Light Rain/Snow
8915,2012-01-12,1,1,1,0,4,1,2,0.34,0.3182,0.87,0.2836,2,218,220,7.0,Morning,Mist/Cloudy
8916,2012-01-12,1,1,1,0,4,1,1,0.32,0.3182,0.81,0.194,11,497,508,8.0,Morning,Clear/Partly Cloudy
8917,2012-01-12,1,1,1,0,4,1,1,0.32,0.3333,0.81,0.1045,10,220,230,9.0,Morning,Clear/Partly Cloudy
8918,2012-01-12,1,1,1,0,4,1,1,0.34,0.3485,0.81,0.1045,6,84,90,10.0,Morning,Clear/Partly Cloudy
8919,2012-01-12,1,1,1,0,4,1,2,0.34,0.3485,0.81,0.1045,18,101,119,11.0,Morning,Mist/Cloudy
8920,2012-01-12,1,1,1,0,4,1,2,0.34,0.3485,0.81,0.1045,14,130,144,12.0,Afternoon,Mist/Cloudy
8921,2012-01-12,1,1,1,0,4,1,1,0.42,0.4242,0.77,0.1642,13,170,183,13.0,Afternoon,Clear/Partly Cloudy
8922,2012-01-12,1,1,1,0,4,1,1,0.42,0.4242,0.77,0.1642,24,132,156,14.0,Afternoon,Clear/Partly Cloudy
8923,2012-01-12,1,1,1,0,4,1,1,0.44,0.4394,0.72,0.1343,32,156,188,15.0,Afternoon,Clear/Partly Cloudy
8924,2012-01-12,1,1,1,0,4,1,1,0.46,0.4545,0.67,0.194,33,248,281,16.0,Afternoon,Clear/Partly Cloudy
8925,2012-01-12,1,1,1,0,4,1,1,0.46,0.4545,0.63,0.1642,23,472,495,17.0,Afternoon,Clear/Partly Cloudy
8926,2012-01-12,1,1,1,0,4,1,1,0.44,0.4394,0.67,0.194,22,399,421,18.0,Evening,Clear/Partly Cloudy
8927,2012-01-12,1,1,1,0,4,1,2,0.42,0.4242,0.71,0.1642,17,313,330,19.0,Evening,Mist/Cloudy
8928,2012-01-12,1,1,1,0,4,1,2,0.42,0.4242,0.71,0.194,11,229,240,20.0,Evening,Mist/Cloudy
8929,2012-01-12,1,1,1,0,4,1,1,0.44,0.4394,0.67,0.1343,12,162,174,21.0,Evening,Clear/Partly Cloudy
8930,2012-01-12,1,1,1,0,4,1,1,0.38,0.3939,0.76,0.2985,12,121,133,22.0,Night,Clear/Partly Cloudy
8931,2012-01-12,1,1,1,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67,23.0,Night,Clear/Partly Cloudy
8932,2012-01-13,1,1,1,0,5,1,2,0.4,0.4091,0.71,0.2836,4,38,42,0.0,Night,Mist/Cloudy
8933,2012-01-13,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0,12,12,1.0,Night,Mist/Cloudy
8934,2012-01-13,1,1,1,0,5,1,1,0.4,0.4091,0.76,0.3582,1,13,14,2.0,Night,Clear/Partly Cloudy
8935,2012-01-13,1,1,1,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7,3.0,Night,Clear/Partly Cloudy
8936,2012-01-13,1,1,1,0,5,1,3,0.32,0.2879,0.7,0.4925,1,2,3,4.0,Night,Light Rain/Snow
8937,2012-01-13,1,1,1,0,5,1,2,0.3,0.2424,0.7,0.5522,0,21,21,5.0,Morning,Mist/Cloudy
8938,2012-01-13,1,1,1,0,5,1,2,0.26,0.2576,0.75,0.2239,2,71,73,6.0,Morning,Mist/Cloudy
8939,2012-01-13,1,1,1,0,5,1,1,0.26,0.2576,0.6,0.2239,3,174,177,7.0,Morning,Clear/Partly Cloudy
8940,2012-01-13,1,1,1,0,5,1,1,0.24,0.2121,0.52,0.3582,11,408,419,8.0,Morning,Clear/Partly Cloudy
8941,2012-01-13,1,1,1,0,5,1,1,0.22,0.197,0.47,0.3881,10,204,214,9.0,Morning,Clear/Partly Cloudy
8942,2012-01-13,1,1,1,0,5,1,1,0.24,0.197,0.44,0.4478,2,101,103,10.0,Morning,Clear/Partly Cloudy
8943,2012-01-13,1,1,1,0,5,1,1,0.24,0.1818,0.38,0.6119,12,102,114,11.0,Morning,Clear/Partly Cloudy
8944,2012-01-13,1,1,1,0,5,1,1,0.24,0.197,0.38,0.4925,14,140,154,12.0,Afternoon,Clear/Partly Cloudy
8945,2012-01-13,1,1,1,0,5,1,1,0.26,0.2121,0.33,0.5224,14,140,154,13.0,Afternoon,Clear/Partly Cloudy
8946,2012-01-13,1,1,1,0,5,1,1,0.26,0.2121,0.33,0.5522,10,119,129,14.0,Afternoon,Clear/Partly Cloudy
8947,2012-01-13,1,1,1,0,5,1,1,0.26,0.2121,0.33,0.5821,15,123,138,15.0,Afternoon,Clear/Partly Cloudy
8948,2012-01-13,1,1,1,0,5,1,1,0.28,0.2424,0.3,0.4627,18,215,233,16.0,Afternoon,Clear/Partly Cloudy
8949,2012-01-13,1,1,1,0,5,1,1,0.28,0.2424,0.33,0.4179,15,317,332,17.0,Afternoon,Clear/Partly Cloudy
8950,2012-01-13,1,1,1,0,5,1,1,0.26,0.2273,0.38,0.2985,7,294,301,18.0,Evening,Clear/Partly Cloudy
8951,2012-01-13,1,1,1,0,5,1,1,0.26,0.2424,0.38,0.2836,7,199,206,19.0,Evening,Clear/Partly Cloudy
8952,2012-01-13,1,1,1,0,5,1,1,0.24,0.2424,0.41,0.1642,6,130,136,20.0,Evening,Clear/Partly Cloudy
8953,2012-01-13,1,1,1,0,5,1,1,0.24,0.2121,0.41,0.2836,7,95,102,21.0,Evening,Clear/Partly Cloudy
8954,2012-01-13,1,1,1,0,5,1,1,0.2,0.1818,0.47,0.3284,7,58,65,22.0,Night,Clear/Partly Cloudy
8955,2012-01-13,1,1,1,0,5,1,1,0.18,0.1818,0.47,0.194,5,60,65,23.0,Night,Clear/Partly Cloudy
8956,2012-01-14,1,1,1,0,6,0,1,0.16,0.1818,0.47,0.1045,2,42,44,0.0,Night,Clear/Partly Cloudy
8957,2012-01-14,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.194,6,44,50,1.0,Night,Clear/Partly Cloudy
8958,2012-01-14,1,1,1,0,6,0,1,0.16,0.1667,0.47,0.1642,6,32,38,2.0,Night,Clear/Partly Cloudy
8959,2012-01-14,1,1,1,0,6,0,1,0.14,0.1667,0.54,0.1045,6,14,20,3.0,Night,Clear/Partly Cloudy
8960,2012-01-14,1,1,1,0,6,0,1,0.14,0.1515,0.5,0.1343,0,3,3,4.0,Night,Clear/Partly Cloudy
8961,2012-01-14,1,1,1,0,6,0,1,0.14,0.1515,0.5,0.1343,0,4,4,5.0,Morning,Clear/Partly Cloudy
8962,2012-01-14,1,1,1,0,6,0,1,0.14,0.1515,0.5,0.0,0,5,5,6.0,Morning,Clear/Partly Cloudy
8963,2012-01-14,1,1,1,0,6,0,1,0.14,0.1515,0.5,0.1343,0,24,24,7.0,Morning,Clear/Partly Cloudy
8964,2012-01-14,1,1,1,0,6,0,1,0.12,0.1515,0.54,0.1045,3,89,92,8.0,Morning,Clear/Partly Cloudy
8965,2012-01-14,1,1,1,0,6,0,1,0.14,0.1667,0.5,0.1045,3,78,81,9.0,Morning,Clear/Partly Cloudy
8966,2012-01-14,1,1,1,0,6,0,1,0.16,0.2273,0.47,0.0,14,135,149,10.0,Morning,Clear/Partly Cloudy
8967,2012-01-14,1,1,1,0,6,0,1,0.2,0.197,0.4,0.194,28,150,178,11.0,Morning,Clear/Partly Cloudy
8968,2012-01-14,1,1,1,0,6,0,1,0.22,0.2121,0.41,0.2537,30,189,219,12.0,Afternoon,Clear/Partly Cloudy
8969,2012-01-14,1,1,1,0,6,0,1,0.22,0.2121,0.44,0.2836,38,182,220,13.0,Afternoon,Clear/Partly Cloudy
8970,2012-01-14,1,1,1,0,6,0,1,0.24,0.2121,0.41,0.2985,52,179,231,14.0,Afternoon,Clear/Partly Cloudy
8971,2012-01-14,1,1,1,0,6,0,1,0.24,0.2121,0.38,0.2985,49,177,226,15.0,Afternoon,Clear/Partly Cloudy
8972,2012-01-14,1,1,1,0,6,0,1,0.24,0.2273,0.38,0.2239,28,178,206,16.0,Afternoon,Clear/Partly Cloudy
8973,2012-01-14,1,1,1,0,6,0,1,0.24,0.2273,0.41,0.2537,15,129,144,17.0,Afternoon,Clear/Partly Cloudy
8974,2012-01-14,1,1,1,0,6,0,1,0.22,0.2273,0.41,0.194,21,122,143,18.0,Evening,Clear/Partly Cloudy
8975,2012-01-14,1,1,1,0,6,0,1,0.2,0.197,0.47,0.2239,12,90,102,19.0,Evening,Clear/Partly Cloudy
8976,2012-01-14,1,1,1,0,6,0,1,0.2,0.197,0.44,0.2537,8,95,103,20.0,Evening,Clear/Partly Cloudy
8977,2012-01-14,1,1,1,0,6,0,1,0.18,0.1667,0.43,0.2537,3,66,69,21.0,Evening,Clear/Partly Cloudy
8978,2012-01-14,1,1,1,0,6,0,1,0.16,0.1364,0.47,0.3582,4,62,66,22.0,Night,Clear/Partly Cloudy
8979,2012-01-14,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.2239,5,71,76,23.0,Night,Clear/Partly Cloudy
8980,2012-01-15,1,1,1,0,0,0,1,0.16,0.1364,0.47,0.3284,9,50,59,0.0,Night,Clear/Partly Cloudy
8981,2012-01-15,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,2,40,42,1.0,Night,Mist/Cloudy
8982,2012-01-15,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2836,5,38,43,2.0,Night,Mist/Cloudy
8983,2012-01-15,1,1,1,0,0,0,2,0.16,0.1364,0.48,0.3881,1,24,25,3.0,Night,Mist/Cloudy
8984,2012-01-15,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.3881,1,5,6,4.0,Night,Mist/Cloudy
8985,2012-01-15,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.3284,0,5,5,5.0,Morning,Mist/Cloudy
8986,2012-01-15,1,1,1,0,0,0,2,0.14,0.1212,0.5,0.2836,1,7,8,6.0,Morning,Mist/Cloudy
